"id"	"Reporter.intensity.corrected.1.TMT3"	"Reporter.intensity.corrected.2.TMT3"	"Reporter.intensity.corrected.3.TMT3"	"Reporter.intensity.corrected.4.TMT3"	"Reporter.intensity.corrected.5.TMT3"	"Reporter.intensity.corrected.6.TMT3"	"Reporter.intensity.corrected.7.TMT3"	"Reporter.intensity.corrected.8.TMT3"	"Reporter.intensity.corrected.9.TMT3"	"Reporter.intensity.corrected.10.TMT3"	"Reporter.intensity.corrected.1.TMT4"	"Reporter.intensity.corrected.2.TMT4"	"Reporter.intensity.corrected.3.TMT4"	"Reporter.intensity.corrected.4.TMT4"	"Reporter.intensity.corrected.5.TMT4"	"Reporter.intensity.corrected.6.TMT4"	"Reporter.intensity.corrected.7.TMT4"	"Reporter.intensity.corrected.8.TMT4"	"Reporter.intensity.corrected.9.TMT4"	"Reporter.intensity.corrected.10.TMT4"
"P62263"	2400933.33333333	2077166.66666667	2130966.66666667	1898866.66666667	1642273.33333333	1735966.66666667	1823790	1526660	1663143.33333333	1397306.66666667	2686633.33333333	2658466.66666667	1957633.33333333	2535266.66666667	2299666.66666667	2480333.33333333	2273333.33333333	1929666.66666667	2121900	1835766.66666667
"Q9H7N4"	274006.666666667	222890	234866.666666667	193383.333333333	176856.666666667	180000	227286.666666667	229330	235493.333333333	181406.666666667	375576.666666667	355056.666666667	244033.333333333	403900	412576.666666667	434916.666666667	502886.666666667	394403.333333333	456160	360463.333333333
"Q9H1P3"	385986.666666667	321946.666666667	367026.666666667	83073.6666666667	71148.6666666667	80605.3333333333	145534.333333333	136483.666666667	154931	117106	71691	86684.3333333333	64588.6666666667	322580	328316.666666667	361140	167041.333333333	133080	152412.333333333	123167.666666667
"Q7Z6B7"	157539.666666667	125570.666666667	122798.666666667	185154.333333333	152485.333333333	164284.333333333	161065.333333333	146026.666666667	167663.666666667	122825	196797.666666667	198605.666666667	201798	119758.333333333	126431.666666667	128943.333333333	170775.333333333	135034.333333333	152795.333333333	124308
"Q8TDM6"	64014	54957.6666666667	59708.6666666667	91630.6666666667	77266.6666666667	74129	27632	25692.3333333333	27372	35166.3333333333	118173.333333333	111913.666666667	123215.333333333	57187.3333333333	62199.3333333333	60375.3333333333	44590	32991	37668.6666666667	48407
"O75116"	366616.666666667	297313.333333333	306116.666666667	422163.333333333	365393.333333333	399106.666666667	421996.666666667	364550	426296.666666667	330710	417910	411356.666666667	417373.333333333	261290	279436.666666667	294600	427890	347900	385113.333333333	337943.333333333
"B1AKC9"	12637.0333333333	13306.4	17069.2	32693.25	24100.4	26649.35	36974.75	35395.5	42470.45	29557.3	36082.9333333333	29089.3	17700.3666666667	16771.2	25218.5	14241.5333333333	33862.2666666667	29598.5333333333	29745.8333333333	24770.9
"Q8IV56"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18180	9988.4	19642	53657	38626	53517	12738	9585.1	9829.6	14734
"Q8NFQ8"	420560	338830	376150	467920	383536.666666667	416110	329940	301733.333333333	328846.666666667	312806.666666667	584566.666666667	596276.666666667	426016.666666667	419090	403536.666666667	442736.666666667	429936.666666667	330886.666666667	400376.666666667	395233.333333333
"F1T0I1"	685463.333333333	588350	607500	348580	296733.333333333	319760	537210	461486.666666667	499246.666666667	331206.666666667	261386.666666667	271666.666666667	190023.333333333	487993.333333333	503133.333333333	560866.666666667	459603.333333333	363693.333333333	414636.666666667	240443.333333333
"Q96C90"	92615	72674.5	85377	63857.5	59918	65176.5	73248.5	81514.5	80302.5	62763.5	20133.5	26641.5	33616	26564.5	20991	29946	28384.5	27156.5	28493	21218.5
"A0A087WZX0"	197256.666666667	133099.666666667	165422.333333333	86994.3333333333	82326.6666666667	89992	66658.3333333333	68524.3333333333	74442.6666666667	88808	125998.666666667	120520.333333333	138455	236640	198008.333333333	249313.333333333	115628.666666667	93069.6666666667	105675	119370.666666667
"H7BXF4"	146386.666666667	123236.666666667	131710	117299.333333333	100172.333333333	103761	119800	105761.333333333	118035.666666667	90925.6666666667	125446.666666667	125900	100440.333333333	119839.333333333	103789	115787.333333333	113323.333333333	99608.6666666667	103674	96275.6666666667
"Q14692"	207963.333333333	168866.666666667	179180	259893.333333333	231476.666666667	233513.333333333	87581	87822.3333333333	89307.3333333333	131186.666666667	308380	308790	241733.333333333	202593.333333333	183143.333333333	200510	153963.333333333	141333.333333333	143930	170576.666666667
"Q15424"	693910	552920	642173.333333333	488650	478606.666666667	438826.666666667	445540	396886.666666667	403586.666666667	432546.666666667	704746.666666667	683103.333333333	737656.666666667	699030	687023.333333333	703700	598936.666666667	430000	540533.333333333	570143.333333333
"Q9BQL6"	21345.3333333333	14351.6666666667	12915	87005.3333333333	76943.3333333333	85417	191266.666666667	166850	194810	83473	149634.333333333	145555.666666667	87828.3333333333	59360.6666666667	67599.3333333333	65082.6666666667	337260	239766.666666667	288573.333333333	131514.666666667
"Q8N1G2"	303663.333333333	239070	240426.666666667	72209	63851.3333333333	68083.6666666667	115233	91951.6666666667	108014	119233.333333333	243756.666666667	217040	156913.666666667	420003.333333333	399666.666666667	443566.666666667	311276.666666667	254100	286746.666666667	284676.666666667
"Q6MZP7"	12354.6666666667	12220	10783.5	9417.9	7887.93333333333	8128.23333333333	15065.6666666667	14419.6666666667	14711	10070.8666666667	27618.4	26625.3333333333	25373.9333333333	29293.3333333333	28449.4666666667	31163.6666666667	44866.6666666667	36311.6666666667	42050.6666666667	26303.2666666667
"Q08AM6"	322790	275766.666666667	259380	218786.666666667	190300	194420	292930	256850	295653.333333333	214443.333333333	466343.333333333	454156.666666667	437670	518466.666666667	526786.666666667	552753.333333333	662273.333333333	526576.666666667	620630	484813.333333333
"E9PLP0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P49589"	992733.333333333	827863.333333333	793823.333333333	788810	641096.666666667	696723.333333333	773316.666666667	686273.333333333	726333.333333333	620900	780416.666666667	802466.666666667	752616.666666667	738590	736063.333333333	799306.666666667	797490	657653.333333333	751056.666666667	666510
"Q66K14"	427540	379266.666666667	376066.666666667	365393.333333333	335300	363706.666666667	262306.666666667	230746.666666667	264516.666666667	266433.333333333	349176.666666667	352180	266146.666666667	329316.666666667	340276.666666667	351383.333333333	234113.333333333	194290	219230	228000
"Q92900"	1249600	1077420	1041473.33333333	539786.666666667	453230	507743.333333333	838763.333333333	667223.333333333	784160	584263.333333333	682053.333333333	721280	580530	1132686.66666667	1167520	1243100	1007373.33333333	828196.666666667	928516.666666667	734856.666666667
"O95376"	71594.3333333333	58235.6666666667	68802.6666666667	69921	54334.3333333333	58453	65446	59885	62739.6666666667	54236.3333333333	90353.3333333333	97662	82031	79399.6666666667	70706.6666666667	81197	75164	61896.3333333333	70184.6666666667	65419.3333333333
"Q01804"	239106.666666667	207110	227120	170300	147966.666666667	167683.333333333	172736.666666667	180486.666666667	204853.333333333	159900	151398	133688.666666667	153241.333333333	93009.3333333333	87896.6666666667	94183	104381	82217.3333333333	89467.3333333333	116705.333333333
"P08582"	20515.3333333333	20455.6666666667	19857.6666666667	243650	223030	232606.666666667	52091.3333333333	55395.6666666667	64291.3333333333	157763.333333333	402966.666666667	401833.333333333	413536.666666667	28917.7333333333	30553.7666666667	25064	118286.333333333	80147.3333333333	93674.6666666667	249510
"Q8IV48"	234716.666666667	203276	209184	208310.333333333	163075.666666667	179054	163598.333333333	144949.333333333	157465	152112	253003	257310.666666667	196162.333333333	223952.333333333	216456.666666667	228927.666666667	197034.666666667	156530.666666667	185912.666666667	181077.666666667
"P49959"	326166.666666667	279396.666666667	282080	353503.333333333	295306.666666667	328466.666666667	589623.333333333	522626.666666667	579233.333333333	294370	376333.333333333	372050	355306.666666667	274910	262333.333333333	273433.333333333	641306.666666667	481730	562843.333333333	328023.333333333
"Q13107"	158699.666666667	138952.666666667	130220.666666667	98928.6666666667	73953.6666666667	87131.6666666667	50893	48140.6666666667	54716.6666666667	85367.6666666667	99867.3333333333	95679	85843.6666666667	117466	109001.666666667	114042.333333333	66399	49993.6666666667	56000	83851.6666666667
"Q9Y4E8"	702470	589073.333333333	678890	302870	244506.666666667	283013.333333333	210730	224060	244543.333333333	272803.333333333	380790	361570	232303.333333333	580743.333333333	595863.333333333	594736.666666667	326660	237856.666666667	270040	332923.333333333
"P43686"	1188233.33333333	964340	1016223.33333333	781143.333333333	627236.666666667	727656.666666667	807893.333333333	676913.333333333	781423.333333333	637050	1044836.66666667	1038990	884630	1134866.66666667	1080260	1139146.66666667	1058470	807180	928233.333333333	845563.333333333
"B5MCX3"	1126740	917443.333333333	938996.666666667	1519300	1256233.33333333	1335466.66666667	1182233.33333333	952293.333333333	1117000	859246.666666667	2581666.66666667	2523500	2598600	1338133.33333333	1399566.66666667	1443200	2028566.66666667	1533466.66666667	1771133.33333333	1444566.66666667
"E7ES33"	2130033.33333333	1786700	1829433.33333333	2308966.66666667	1887100	2127033.33333333	1764833.33333333	1608566.66666667	1812633.33333333	1493800	2087533.33333333	2066600	1609300	1413866.66666667	1525600	1508500	1728133.33333333	1247733.33333333	1427366.66666667	1352033.33333333
"O43493"	2385933.33333333	2067133.33333333	1984366.66666667	567613.333333333	566846.666666667	574553.333333333	484083.333333333	427293.333333333	500226.666666667	589400	729806.666666667	787533.333333333	640926.666666667	1927566.66666667	1976366.66666667	2148866.66666667	529846.666666667	454943.333333333	527290	672263.333333333
"Q15833"	722853.333333333	573240	592223.333333333	306880	275520	298533.333333333	781593.333333333	641103.333333333	764890	394050	401366.666666667	415510	349016.666666667	722546.666666667	602433.333333333	688603.333333333	939533.333333333	769123.333333333	898743.333333333	486153.333333333
"K7EN65"	13708.7	10189.05	12707.1	8018.85	7498.45	7937.35	5248.5	5986.9	7470.65	6493.8	23329	21753	28142	17583	13082	18900	10871	9146.4	11615	15747
"P84090"	504050.333333333	409096	464399	912856.666666667	785280	891396.666666667	681142	757386.666666667	675204.333333333	645155.333333333	564580	647543.333333333	643126.666666667	424056.666666667	289260.333333333	347058.333333333	471083.333333333	453343.333333333	472090	410640
"Q9NY33"	3425900	2529833.33333333	2443466.66666667	813906.666666667	685473.333333333	759386.666666667	913173.333333333	803716.666666667	919886.666666667	887550	811686.666666667	820886.666666667	972666.666666667	2445633.33333333	2379600	2552833.33333333	873353.333333333	792206.666666667	943470	1038830
"O76080"	30792.6666666667	25717.6666666667	27545	35864	33325.3333333333	37011.6666666667	27071.3333333333	33330.6666666667	35643.3333333333	33782	37816.3333333333	37100.3333333333	51779.1	25178.2	27844.2666666667	26353.2333333333	60349.3333333333	36245	41863	32033
"P52948"	453543.333333333	387333.333333333	385316.666666667	518380	471973.333333333	495033.333333333	498530	470953.333333333	505626.666666667	417563.333333333	500630	509596.666666667	460686.666666667	313516.666666667	283586.666666667	311890	433620	372000	375110	360463.333333333
"H0Y6K2"	131621.333333333	105962.666666667	118768.333333333	87510	91274	91998	142980	137020	152106.666666667	106364.333333333	76216.6666666667	69171.3333333333	79250.3333333333	113103.333333333	105538.333333333	119869.666666667	159533.333333333	129416.666666667	154600	90005.6666666667
"Q15059"	190676	162326	178785	143575	132197.333333333	129527	133567.666666667	120123.666666667	123257.333333333	112438.666666667	118438	120270	96299.3333333333	238380	258660	268886.666666667	132830	103883.333333333	125380	102360.666666667
"F6V2D4"	160406.666666667	151090	149860	210413.333333333	151110	135691	178520	180066.666666667	111751.666666667	188440	141552	180790.666666667	138052.666666667	190358.666666667	137023.666666667	144126	159861.333333333	150820.666666667	161989	174267
"Q2M2I8"	202126.666666667	177206.666666667	178553.333333333	277223.333333333	233403.333333333	256810	435100	373323.333333333	420263.333333333	221676.666666667	247166.666666667	242243.333333333	188856.666666667	136314.333333333	142331.333333333	145893	433330	319910	379473.333333333	201215.666666667
"Q9P2R3"	828146.666666667	720270	720840	629313.333333333	528526.666666667	598193.333333333	498013.333333333	398306.666666667	460196.666666667	440420	730886.666666667	747226.666666667	516640	715776.666666667	739913.333333333	777370	621140	482883.333333333	557623.333333333	553016.666666667
"Q9NW97"	7687.3	5755.7	5644.9	1984	1319.9	4151.7	14386	17117	18671	8132.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P17252"	151013.333333333	123357.666666667	133466.666666667	243990	208426.666666667	214480	168676.666666667	159043.333333333	179946.666666667	189093.333333333	263393.333333333	305340	238030	136676.666666667	151030	161133.333333333	217080	156420	195590	217333.333333333
"P23634"	321106.666666667	272936.666666667	276060	593870	542490	561490	954323.333333333	853206.666666667	923513.333333333	442750	620903.333333333	579890	424306.666666667	257106.666666667	289550	290813.333333333	903000	700813.333333333	770940	430033.333333333
"Q5THK1"	44669.3333333333	39660.6666666667	36053.5333333333	15114.1333333333	14189.3333333333	14912.8333333333	21689.4333333333	19521.3333333333	23336.8666666667	15559.3666666667	11478.9666666667	11177.9666666667	11071.1333333333	20235.8333333333	21454.6666666667	21492	15116.2	12652.3333333333	11953.0333333333	9577.53333333333
"Q08945"	587113.333333333	430540	444350	213970	197926.666666667	231503.333333333	491033.333333333	323610	312503.333333333	312230	495593.333333333	517820	445023.333333333	724576.666666667	732823.333333333	716596.666666667	749850	598146.666666667	662526.666666667	651796.666666667
"E7ETZ4"	907653.333333333	734616.666666667	765860	478576.666666667	361036.666666667	430993.333333333	558490	514576.666666667	547386.666666667	436003.333333333	1525793.33333333	1597580	1287526.66666667	1542776.66666667	1452140	1434373.33333333	1582516.66666667	1173823.33333333	1356296.66666667	1143416.66666667
"Q9H0K6"	29628.3	22678.2	25629.8	29989	23014.1333333333	27903.5666666667	27785	24765.8333333333	31166.6666666667	25593.8666666667	46745.3333333333	45762.6666666667	40464	31302.6666666667	29377.3333333333	34388	41253.3333333333	34047	38235.6666666667	35536.6666666667
"P04040"	966986.666666667	758433.333333333	821600	596836.666666667	530396.666666667	543103.333333333	2116000	1832200	1999500	779386.666666667	704063.333333333	741536.666666667	619123.333333333	855826.666666667	843226.666666667	869973.333333333	2485700	1887833.33333333	2224100	902900
"O14578"	136533.333333333	108459.666666667	108771.333333333	128899.333333333	112096.666666667	113183.666666667	88862	76649.3333333333	79778.6666666667	116381	186783.333333333	190616.666666667	195786.666666667	144190	122800	141433.333333333	129606.666666667	102244.333333333	113520	136000
"G3V529"	1058926.66666667	864246.666666667	883043.333333333	625023.333333333	604410	583676.666666667	523810	460710	470286.666666667	538570	757036.666666667	769026.666666667	608733.333333333	890660	879856.666666667	894806.666666667	621080	502033.333333333	561726.666666667	617686.666666667
"Q9H6T0"	348543.333333333	285236.666666667	277643.333333333	34580	30583	30912	216503.333333333	194670	205976.666666667	85238.6666666667	20996.3333333333	28393.6666666667	30559	277110	264580	292860	245903.333333333	215253.333333333	223406.666666667	93086.3333333333
"Q9HAW4"	17059.7333333333	12197.7	14203.9	20388.17	17697.9333333333	19606.0666666667	20715.0666666667	17553.52	20478.3666666667	18479	51481.5	48163.5	47028.35	20845.75	22076.5	25516.5	38229.1	30758.05	33089.95	32604
"A0A1W2PP11"	207216.666666667	176356.666666667	188903.333333333	71003.6666666667	61278	59547	58274.3333333333	52551.3333333333	53280.3333333333	77510.3333333333	63482.3333333333	63415	48169.3333333333	158787.666666667	147792.666666667	162336.666666667	49365	44857.3333333333	50545	75065.3333333333
"P08243"	2465766.66666667	2012800	1938833.33333333	240086.666666667	183330	212546.666666667	1287333.33333333	1059940	1159733.33333333	705070	300686.666666667	325046.666666667	290486.666666667	2099866.66666667	2082933.33333333	2209166.66666667	1427266.66666667	1537166.66666667	1592500	845403.333333333
"Q9H496"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30567	27242	34642	21195	13531	16708	5505.2	4801.9	5523.4	10145
